(('n2@360|9', (1, 509)), '+')

(('n2@167|3', (1, 626)), '-')
(('n2@166|3', (1, 627)), '+')
(('n2@165|3', (1, 628)), '-')
(('n2@164|3', (1, 629)), '-')
(('n2@158|3', (1, 630)), '-')
(('n2@159|3', (1, 631)), '+')
(('n2@727|3', (1, 632)), '-')
(('n2@160|3', (1, 633)), '-')
(('n2@161|3', (1, 634)), '-')
(('n2@162|3', (1, 635)), '-')
(('n2@421|5', (1, 636)), '-')
(('n2@419|5', (1, 637)), '+')
(('n2@418|5', (1, 638)), '+')
(('n2@415|5', (1, 639)), '+')
(('n2@427|7', (1, 640)), '+')
(('n2@425|7', (1, 641)), '+')
(('n2@422|7', (1, 642)), '+')
(('n2@421|7', (1, 643)), '+')
(('n2@420|7', (1, 644)), '-')
(('n2@403|7', (1, 645)), '+')
(('n2@404|7', (1, 646)), '-')
(('n2@405|9', (1, 647)), '-')
(('n2@402|9', (1, 648)), '+')
(('n2@403|9', (1, 649)), '+')
(('n2@404|9', (1, 650)), '-')
(('n2@405|11', (1, 651)), '-')
(('n2@406|9', (1, 652)), '-')
(('n2@407|3', (1, 653)), '+')
(('n2@408|5', (1, 654)), '-')
(('n2@408|7', (1, 655)), '-')
(('n2@413|3', (1, 656)), '+')
(('n2@414|3', (1, 657)), '+')
(('n2@415|7', (1, 658)), '-')

(('n2@992|3', (1, 1513)), '-')
(('n2@991|3', (1, 1514)), '+')
(('n2@9|3', (1, 1515)), '+')
(('n2@10|3', (1, 1516)), '+')
(('n2@12|7', (1, 1517)), '+')
(('n2@974|3', (1, 1518)), '+')
(('n2@923|3', (1, 1519)), '-')
(('n2@924|3', (1, 1520)), '+')
(('n2@925|3', (1, 1521)), '-')
(('n2@926|3', (1, 1522)), '-')
(('n2@927|3', (1, 1523)), '-')
(('n2@886|5', (1, 1524)), '-')
(('n2@887|5', (1, 1525)), '-')
(('n2@888|5', (1, 1526)), '+')
(('n2@889|5', (1, 1527)), '-')
(('n2@890|7', (1, 1528)), '-')
(('n2@891|7', (1, 1529)), '-')
(('n2@886|7', (1, 1530)), '-')
(('n2@887|7', (1, 1531)), '-')
(('n2@888|7', (1, 1532)), '+')
(('n2@889|7', (1, 1533)), '-')
(('n2@1000|3', (1, 1534)), '-')
(('n2@1|3', (1, 1535)), '+')
(('n2@2|3', (1, 1536)), '+')
(('n2@3|3', (1, 1537)), '-')
(('n2@4|3', (1, 1538)), '-')
(('n2@5|3', (1, 1539)), '-')
(('n2@983|3', (1, 1540)), '+')
(('n2@984|3', (1, 1541)), '+')
(('n2@985|3', (1, 1542)), '+')
(('n2@986|3', (1, 1543)), '+')
(('n2@110|3', (1, 1544)), '+')
(('n2@8|3', (1, 1545)), '+')
(('n2@990|3', (1, 1546)), '-')
(('n2@989|3', (1, 1547)), '+')
(('n2@988|3', (1, 1548)), '+')
(('n2@108|3', (1, 1549)), '+')
(('n2@107|3', (1, 1550)), '+')
(('n2@7|3', (1, 1551)), '-')
(('n2@6|3', (1, 1552)), '-')
(('n2@457|11', (1, 1553)), '-')

(('n2@864|3', (1, 660)), '-')
(('n2@417|5', (1, 661)), '+')
(('n2@418|7', (1, 662)), '-')
(('n2@419|8', (1, 663)), '-')
(('n2@402|16', (1, 664)), '-')
(('n2@401|16', (1, 665)), '-')
(('n2@392|8', (1, 666)), '+')
(('n2@419|9', (1, 667)), '-')
(('n2@402|17', (1, 668)), '-')
(('n2@401|17', (1, 669)), '-')
(('n2@392|9', (1, 670)), '+')
(('n2@393|7', (1, 671)), '-')
(('n2@394|7', (1, 672)), '+')
(('n2@395|7', (1, 673)), '+')
(('n2@402|13', (1, 674)), '-')
(('n2@401|13', (1, 675)), '-')
(('n2@406|11', (1, 676)), '+')
(('n2@406|13', (1, 677)), '+')
(('n2@404|11', (1, 678)), '+')
(('n2@95|3', (1, 679)), '+')
(('n2@94|3', (1, 680)), '+')
(('n2@403|11', (1, 681)), '-')
(('n2@987|3', (1, 682)), '+')
(('n2@109|3', (1, 683)), '-')
(('n2@460|7', (1, 684)), '-')
(('n2@461|5', (1, 685)), '+')
(('n2@452|9', (1, 686)), '+')
(('n2@402|15', (1, 687)), '+')
(('n2@656|3', (1, 688)), '-')
(('n2@459|7', (1, 689)), '-')
(('n2@458|9', (1, 690)), '+')
(('n2@457|7', (1, 691)), '-')
(('n2@456|7', (1, 692)), '-')
(('n2@455|9', (1, 693)), '+')
(('n2@454|9', (1, 694)), '-')
(('n2@453|11', (1, 695)), '-')
(('n2@452|11', (1, 696)), '+')
(('n2@451|7', (1, 697)), '+')
(('n2@450|7', (1, 698)), '-')
(('n2@449|7', (1, 699)), '-')
(('n2@448|11', (1, 700)), '+')
(('n2@447|11', (1, 701)), '+')
(('n2@441|11', (1, 702)), '+')
(('n2@440|7', (1, 703)), '+')
(('n2@439|7', (1, 704)), '+')
(('n2@366|3', (1, 705)), '+')
(('n2@363|15', (1, 706)), '-')
(('n2@438|7', (1, 707)), '+')
(('n2@437|7', (1, 708)), '+')
(('n2@435|7', (1, 709)), '+')
(('n2@668|7', (1, 710)), '+')
(('n2@840|3', (1, 711)), '-')
(('n2@839|3', (1, 712)), '+')
(('n2@269|3', (1, 713)), '+')
(('n2@270|3', (1, 714)), '-')
(('n2@458|11', (1, 715)), '+')
(('n2@143|3', (1, 716)), '+')
(('n2@494|5', (1, 717)), '+')
(('n2@928|3', (1, 718)), '+')
(('n2@930|3', (1, 719)), '-')
(('n2@495|5', (1, 720)), '-')
(('n2@476|3', (1, 721)), '-')
(('n2@475|3', (1, 722)), '-')
(('n2@881|3', (1, 723)), '+')
(('n2@880|3', (1, 724)), '+')
(('n2@879|5', (1, 725)), '+')
(('n2@878|5', (1, 726)), '-')
(('n2@877|5', (1, 727)), '+')
(('n2@876|5', (1, 728)), '-')
(('n2@875|7', (1, 729)), '-')
(('n2@879|7', (1, 730)), '+')
(('n2@461|7', (1, 731)), '-')
(('n2@453|13', (1, 732)), '-')
(('n2@452|13', (1, 733)), '+')
(('n2@463|7', (1, 734)), '+')
(('n2@774|5', (1, 735)), '-')
(('n2@462|7', (1, 736)), '+')
(('n2@453|15', (1, 737)), '+')
(('n2@453|17', (1, 738)), '-')
(('n2@452|15', (1, 739)), '+')
(('n2@463|9', (1, 740)), '+')
(('n2@774|7', (1, 741)), '-')
(('n2@462|9', (1, 742)), '+')
(('n2@453|19', (1, 743)), '+')
(('n2@454|11', (1, 744)), '+')
(('n2@455|11', (1, 745)), '-')
(('n2@493|5', (1, 746)), '+')
(('n2@492|5', (1, 747)), '-')
(('n2@488|5', (1, 748)), '-')
(('n2@487|5', (1, 749)), '-')
(('n2@486|5', (1, 750)), '-')
(('n2@485|5', (1, 751)), '-')
(('n2@484|5', (1, 752)), '+')
(('n2@483|5', (1, 753)), '+')
(('n2@482|5', (1, 754)), '-')
(('n2@481|5', (1, 755)), '+')
(('n2@480|3', (1, 756)), '-')
(('n2@479|3', (1, 757)), '-')
(('n2@478|3', (1, 758)), '-')
(('n2@477|3', (1, 759)), '+')
(('n2@496|5', (1, 760)), '+')
(('n2@498|8', (1, 761)), '+')

